,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,Visitor_isReturning,x0_AugMonth,x0_DecMonth,x0_FebMonth,x0_JulMonth,x0_JuneMonth,x0_MarMonth,x0_MayMonth,x0_NovMonth,x0_OctMonth,x0_SepMonth,x0_1OperatingSystems,x0_2OperatingSystems,x0_3OperatingSystems,x0_4OperatingSystems,x0_5OperatingSystems,x0_6OperatingSystems,x0_7OperatingSystems,x0_8OperatingSystems,x0_1Region,x0_2Region,x0_3Region,x0_4Region,x0_5Region,x0_6Region,x0_7Region,x0_8Region,x0_9Region,random
4316,15.0,370.275,12.0,689.8333332999998,96.0,2964.590278,0.002608696,0.010732401,3.358133333,0.0,May,1,1.0,3,1.0,Returning_Visitor,0.0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5119197318031268
4317,6.0,34.4,0.0,0.0,44.0,1820.5666670000005,0.029166667,0.055555556,15.184125,0.6,May,2,2.0,4,6.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9784292751347541
4318,0.0,0.0,0.0,0.0,35.0,888.3333332999997,0.005714286,0.024285714,7.6093714289999985,0.2,May,2,2.0,6,3.0,Returning_Visitor,0.0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.31097056262909306
4319,0.0,0.0,0.0,0.0,37.0,785.3833333,0.05,0.079573935,0.0,0.6,May,2,2.0,3,11.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22656586535764822
4320,6.0,200.3333333,0.0,0.0,9.0,154.0,0.0,0.030769231,0.0,0.0,May,1,1.0,1,1.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7295132227516137
4321,7.0,214.3333333,5.0,53.0,29.0,528.1964286,0.0,0.013153595,0.0,0.2,May,1,1.0,1,2.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8449274220451461
4322,0.0,0.0,0.0,0.0,6.0,317.5,0.0,0.04,0.0,0.0,May,1,1.0,3,4.0,New_Visitor,1.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3779925380976228
4323,9.0,208.4,0.0,0.0,13.0,177.7333333,0.0,0.03125,0.0,0.0,May,1,1.0,8,4.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.43149274768271095
4324,0.0,0.0,0.0,0.0,22.0,502.0,0.0,0.016666667,0.0,0.4,May,2,2.0,1,2.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.541496196160771
4325,0.0,0.0,0.0,0.0,21.0,1148.5,0.0,0.019047619,0.0,0.0,May,2,4.0,8,4.0,Returning_Visitor,1.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.43293521361267306
4326,9.0,779.3556619,4.0,163.66666669999995,75.0,13430.97606,0.002941176,0.032017551,16.16333333,0.0,May,2,2.0,2,13.0,Returning_Visitor,0.0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4176929083034544
4327,1.0,9.5,0.0,0.0,17.0,314.0,0.0,0.024444444,0.0,0.0,May,1,1.0,1,3.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666988291256923
4328,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.0,0.0,May,3,2.0,6,13.0,Returning_Visitor,1.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9549696651762941
4329,8.0,172.2,0.0,0.0,28.0,682.2,0.001212121,0.007272727,13.11145455,0.0,May,2,2.0,5,13.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.32121351494373185
4330,0.0,0.0,0.0,0.0,8.0,129.0,0.025,0.1,0.0,0.8,May,2,4.0,1,3.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14092581773188617
4331,9.0,64.08823529,1.0,21.0,51.0,1933.89893,0.011259259,0.032132434,0.0,0.8,May,2,2.0,6,13.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.21108357789610843
4332,4.0,160.58333330000005,1.0,136.75,21.0,1632.733333,0.0,0.004545455,16.53909091,0.0,May,2,2.0,4,2.0,New_Visitor,1.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6998397095117544
4333,5.0,62.0,0.0,0.0,40.0,737.2619047999998,0.013333333,0.028888889,0.0,0.6,May,2,2.0,7,2.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05274130815980105
4334,0.0,0.0,0.0,0.0,2.0,113.0,0.0,0.1,0.0,0.0,May,2,2.0,3,13.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05173227580622364
4335,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.1,0.0,0.0,May,2,2.0,2,3.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9095871593239157
4336,2.0,67.0,0.0,0.0,4.0,36.0,0.0,0.033333333,0.0,0.0,May,2,2.0,4,1.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4170913311150811
4337,0.0,0.0,0.0,0.0,5.0,109.0,0.0,0.025,0.0,0.8,May,1,1.0,4,1.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9131046831935637
4338,0.0,0.0,0.0,0.0,10.0,108.0,0.04,0.07400000000000001,0.0,0.2,May,1,8.0,1,19.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.330203035816674
4339,0.0,0.0,0.0,0.0,19.0,722.7,0.0,0.002941176,68.376,0.0,May,1,1.0,5,2.0,New_Visitor,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.731362855213501
4340,0.0,0.0,0.0,0.0,27.0,1058.02381,0.026923077000000004,0.036923077,0.0,0.2,May,2,2.0,1,4.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5469690735095056
4341,5.0,262.5,0.0,0.0,45.0,1456.27381,0.0,0.018707483,13.53068367,0.0,May,2,2.0,7,4.0,Returning_Visitor,0.0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25986710988343076
4342,0.0,0.0,0.0,0.0,2.0,46.0,0.0,0.1,0.0,0.0,May,2,4.0,3,4.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02270568259323147
4343,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,3,2.0,1,13.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1794910351798572
4344,0.0,0.0,0.0,0.0,10.0,482.5,0.0,0.06,0.0,1.0,May,1,2.0,9,4.0,Returning_Visitor,1.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3446144255477217
4345,0.0,0.0,0.0,0.0,8.0,262.1666667,0.0,0.025,0.0,0.0,May,2,2.0,1,2.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05210446741271069
4346,2.0,39.5,4.0,872.0,77.0,3909.6203630000014,0.002409639,0.022377452000000003,9.849816466,0.0,May,2,4.0,3,2.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41450355350202817
4347,4.0,87.0,0.0,0.0,14.0,280.5,0.025,0.04375,0.0,0.0,May,2,2.0,1,4.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8498910084194777
4348,4.0,87.0,0.0,0.0,6.0,142.5,0.0,0.011111111000000002,0.0,0.0,May,3,3.0,4,2.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.21860328562018705
4349,0.0,0.0,0.0,0.0,9.0,0.0,0.12,0.16,0.0,0.6,May,2,2.0,1,13.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977761172722176
4350,1.0,21.0,0.0,0.0,13.0,190.0,0.0,0.015384615,0.0,0.0,May,2,2.0,1,1.0,Returning_Visitor,1.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29911861387949723
4351,0.0,0.0,0.0,0.0,3.0,22.5,0.0,0.066666667,0.0,0.0,May,1,2.0,3,2.0,Returning_Visitor,1.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9475997926767904
4352,10.0,293.0,0.0,0.0,29.0,1219.516667,0.0,0.015135135,8.897594595,0.0,May,2,2.0,3,2.0,Returning_Visitor,1.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2920246585484152
4353,7.0,340.6111111,2.0,129.0,57.0,4516.588312,0.005,0.015180847,8.052616667,0.0,May,2,2.0,1,2.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6034925544179005
4354,3.0,30.5,0.0,0.0,20.0,1839.833333,0.0,0.007539683,0.0,0.0,May,2,2.0,7,3.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5112024619092608
4355,1.0,3.0,0.0,0.0,17.0,1217.430556,0.0,0.0125,0.0,0.0,May,2,5.0,1,4.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8973402042033819
4356,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,2,5.0,2,1.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17356901675352998
4357,4.0,89.5,0.0,0.0,3.0,30.0,0.0,0.033333333,0.0,0.0,May,1,1.0,1,2.0,Returning_Visitor,1.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42411874122970217
4358,8.0,137.075,0.0,0.0,59.0,2088.443506,0.006343284,0.023522862,54.07524113,0.0,May,4,2.0,3,3.0,Returning_Visitor,0.0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8962860166236961
4359,7.0,157.5,1.0,23.0,42.0,3503.025,0.005142857,0.018193939,21.76475048,0.0,May,2,2.0,1,2.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9386372499250902
4360,0.0,0.0,0.0,0.0,22.0,2715.0,0.0,0.009090909,54.97036364,0.0,May,2,2.0,4,2.0,New_Visitor,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04578876607543847
4361,0.0,0.0,0.0,0.0,16.0,351.75,0.008888889,0.023492063,0.0,0.0,May,3,2.0,7,4.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6793845884418307
4362,4.0,45.0,0.0,0.0,21.0,819.8333332999998,0.0,0.002898551,0.0,0.0,May,3,2.0,1,2.0,New_Visitor,0.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10342181625029223
4363,0.0,0.0,0.0,0.0,9.0,72.0,0.022222222000000003,0.044444444000000013,0.0,0.6,May,1,1.0,1,3.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3316624864849149
4364,0.0,0.0,0.0,0.0,13.0,193.5,0.085714286,0.097619048,0.0,0.8,May,3,2.0,3,13.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27989222241812506
4365,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,3,3.0,1,1.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5205564009290057
4366,0.0,0.0,0.0,0.0,7.0,174.5,0.042857143,0.066666667,0.0,0.0,May,1,1.0,1,4.0,Returning_Visitor,1.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7609960865717704
4367,0.0,0.0,0.0,0.0,16.0,280.5,0.0,0.0125,0.0,0.0,May,4,1.0,1,3.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8769375290612462
4368,2.0,88.0,0.0,0.0,3.0,95.5,0.0,0.02,0.0,0.0,May,1,2.0,3,2.0,New_Visitor,0.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9481011094626003
4369,0.0,0.0,0.0,0.0,17.0,287.75,0.073529412,0.121568627,0.0,0.6,May,2,2.0,1,4.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7800564467876404
4370,1.0,87.0,0.0,0.0,38.0,1326.25,0.013157895,0.028508772,7.153421053,0.0,May,2,2.0,1,4.0,Returning_Visitor,0.0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.759225585245322
4371,3.0,106.0,0.0,0.0,19.0,386.85,0.0,0.010526316,0.0,0.0,May,3,2.0,3,6.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3367054403939246
4372,9.0,726.3666667,0.0,0.0,80.0,4322.779121000001,0.002272727,0.016394299999999997,8.069027652,0.0,May,2,2.0,2,2.0,Returning_Visitor,0.0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9973611433135471
4373,1.0,8.0,0.0,0.0,51.0,1229.166667,0.0,0.019230769,0.0,0.6,May,2,5.0,4,6.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8247118302885351
4374,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,2,2.0,1,3.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5525857960525606
4375,1.0,43.66666667,0.0,0.0,57.0,4555.0238100000015,0.0,0.030621469,9.102937419,0.0,May,2,2.0,1,1.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6625246059068914
4376,0.0,0.0,0.0,0.0,5.0,67.0,0.12,0.14,0.0,0.6,May,1,1.0,6,3.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5259242079985417
4377,0.0,0.0,0.0,0.0,4.0,137.0,0.15,0.15,0.0,0.2,May,3,3.0,2,11.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6007921512914739
4378,14.0,1261.916667,12.0,985.4190476,30.0,1956.022222,0.0030839,0.022907353,0.0,0.6,May,2,2.0,3,2.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7271424486052741
4379,3.0,74.0,0.0,0.0,14.0,584.3333332999998,0.0,0.003703704,0.0,0.0,May,2,2.0,3,5.0,New_Visitor,0.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3580286902405837
4380,2.0,59.0,0.0,0.0,20.0,497.5388889,0.0,0.015,0.0,0.0,May,1,1.0,3,4.0,Returning_Visitor,1.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22685101583907652
4381,2.0,32.0,2.0,1150.0,58.0,5072.3959380000015,0.007667474,0.038802798,2.483389831,0.2,May,2,2.0,3,6.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22243895884914655
4382,0.0,0.0,0.0,0.0,12.0,115.05,0.0,0.018181818,0.0,0.0,May,4,2.0,1,3.0,Returning_Visitor,1.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34358356124359957
4383,7.0,123.5,0.0,0.0,27.0,477.5,0.005,0.012,0.0,0.0,May,2,2.0,9,4.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3746323321273608
4384,4.0,60.0,2.0,83.5,125.0,3727.32381,0.0,0.001158605,0.0,0.0,May,2,2.0,7,2.0,Returning_Visitor,0.0,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6603247550413814
