,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,Visitor_isReturning
4938,0.0,0.0,0.0,0.0,10.0,148.5,0.09,0.096666667,0.0,0.4,May,1.0,2.0,1,2.0,Returning_Visitor,0.0,False,1
4939,0.0,0.0,0.0,0.0,14.0,416.8333333,0.0,0.015384615,0.0,0.0,May,2.0,2.0,2,2.0,New_Visitor,1.0,False,0
4940,4.0,80.0,0.0,0.0,16.0,213.3666667,0.0375,0.054166667,0.0,0.0,May,3.0,2.0,1,4.0,Returning_Visitor,0.0,False,1
4941,2.0,17.0,0.0,0.0,11.0,440.0,0.0,0.018181818,54.53454545,0.0,May,2.0,4.0,8,4.0,New_Visitor,0.0,True,0
4942,1.0,4.0,0.0,0.0,46.0,1107.666667,0.005925926,0.020148148,0.0,0.8,May,2.0,2.0,2,2.0,Returning_Visitor,0.0,False,1
4943,0.0,0.0,0.0,0.0,36.0,1851.833333,0.008333333,0.040740741,0.0,0.4,May,4.0,1.0,2,4.0,Returning_Visitor,0.0,False,1
4944,0.0,0.0,1.0,28.0,19.0,1120.266667,0.021052632,0.052631579000000005,11.38642105,0.0,May,4.0,1.0,6,4.0,Returning_Visitor,1.0,True,1
4945,2.0,683.0,0.0,0.0,16.0,1215.766667,0.0,0.005882353000000001,30.57647059,0.0,May,2.0,2.0,1,4.0,New_Visitor,0.0,True,0
4946,0.0,0.0,1.0,38.0,10.0,311.0,0.018181818,0.036363636,0.0,0.0,May,2.0,10.0,2,4.0,Returning_Visitor,1.0,False,1
4947,2.0,11.0,0.0,0.0,48.0,2562.083333,0.0042553190000000005,0.005319149,0.0,0.0,May,2.0,5.0,7,4.0,Returning_Visitor,0.0,False,1
4948,0.0,0.0,0.0,0.0,39.0,2827.428571,0.0,0.015789473999999998,11.33463158,0.0,May,2.0,2.0,2,4.0,Returning_Visitor,0.0,False,1
4949,4.0,91.0,3.0,135.5,69.0,3596.9339670000004,0.004761905,0.00985167,0.0,0.0,May,1.0,1.0,1,4.0,Returning_Visitor,0.0,False,1
4950,2.0,115.6,2.0,503.25,61.0,1880.271429,0.0,0.013347763,1.036090909,0.0,May,2.0,2.0,1,4.0,Returning_Visitor,0.0,False,1
4951,0.0,0.0,0.0,0.0,5.0,249.0,0.0,0.04,0.0,0.0,May,2.0,2.0,1,6.0,Returning_Visitor,0.0,False,1
4952,7.0,170.83333330000005,1.0,39.0,4.0,45.33333333,0.0,0.011111111000000002,0.0,0.0,May,3.0,2.0,1,2.0,Returning_Visitor,0.0,False,1
4953,7.0,67.0,2.0,725.5,101.0,4713.8,0.009444444,0.010481956,20.62474136,0.0,May,1.0,1.0,6,3.0,Returning_Visitor,1.0,True,1
4954,0.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.0,0.2,May,3.0,2.0,1,13.0,Returning_Visitor,0.0,False,1
4955,0.0,0.0,0.0,0.0,106.0,1974.702597,0.001886792,0.014426543,1.324135445,0.0,May,2.0,2.0,8,3.0,Returning_Visitor,0.0,False,1
4956,0.0,0.0,0.0,0.0,3.0,23.0,0.066666667,0.1,0.0,0.6,May,3.0,2.0,1,3.0,Returning_Visitor,0.0,False,1
4957,0.0,0.0,0.0,0.0,25.0,960.0,0.016,0.054666667,0.0,0.4,May,2.0,2.0,1,11.0,Returning_Visitor,0.0,False,1
4958,0.0,0.0,0.0,0.0,31.0,1189.333333,0.0,0.031182796,0.0,0.0,May,2.0,2.0,2,4.0,Returning_Visitor,0.0,False,1
4959,0.0,0.0,0.0,0.0,63.0,1021.0,0.0265625,0.059895833,0.0,0.8,May,2.0,2.0,1,3.0,Returning_Visitor,0.0,False,1
4960,2.0,42.5,0.0,0.0,48.0,970.4192641,0.008571429,0.025088095,5.540024667000001,0.6,May,2.0,2.0,4,4.0,Returning_Visitor,0.0,True,1
4961,0.0,0.0,0.0,0.0,11.0,507.33333330000005,0.0,0.018181818,0.0,0.0,May,2.0,4.0,1,3.0,Returning_Visitor,0.0,False,1
4962,2.0,4.0,0.0,0.0,14.0,203.0,0.0,0.041176471,0.0,0.0,May,2.0,5.0,4,3.0,Returning_Visitor,0.0,False,1
4963,9.0,105.4285714,1.0,13.0,42.0,1356.457359,0.036601307,0.055504202,3.554847806,0.0,May,3.0,2.0,1,13.0,Returning_Visitor,0.0,False,1
4964,1.0,22.0,0.0,0.0,2.0,5.0,0.0,0.066666667,0.0,0.0,May,2.0,2.0,3,4.0,Returning_Visitor,0.0,False,1
4965,0.0,0.0,0.0,0.0,46.0,2308.2619050000008,0.0,0.000555556,0.0,0.0,May,2.0,2.0,7,2.0,New_Visitor,0.0,False,0
4966,1.0,78.0,1.0,14.0,37.0,935.5571429,0.0,0.027027027,67.73686486,0.0,May,2.0,2.0,1,3.0,Returning_Visitor,0.0,False,1
4967,8.0,197.6666667,0.0,0.0,7.0,88.75,0.013333333,0.06,0.0,1.0,May,3.0,2.0,3,2.0,Returning_Visitor,1.0,False,1
4968,3.0,148.0,2.0,58.5,33.0,1847.211905,0.0,0.007830405,0.0,0.0,May,2.0,4.0,3,2.0,Returning_Visitor,0.0,False,1
4969,0.0,0.0,0.0,0.0,15.0,216.0,0.023809524,0.066666667,0.0,1.0,May,2.0,2.0,6,1.0,Returning_Visitor,1.0,False,1
4970,2.0,0.0,0.0,0.0,8.0,119.0,0.075,0.1,0.0,0.0,May,1.0,2.0,1,2.0,Returning_Visitor,0.0,False,1
4971,2.0,27.58333333,0.0,0.0,22.0,420.2,0.008695652,0.01516165,0.0,0.0,May,3.0,2.0,1,4.0,Returning_Visitor,0.0,False,1
4972,0.0,0.0,0.0,0.0,4.0,47.0,0.1,0.15,0.0,0.0,May,2.0,2.0,3,3.0,Returning_Visitor,0.0,False,1
4973,0.0,0.0,0.0,0.0,5.0,109.5,0.08,0.093333333,0.0,0.4,May,3.0,2.0,1,13.0,Returning_Visitor,0.0,False,1
4974,0.0,0.0,2.0,23.0,52.0,4167.4880950000015,0.009615385,0.024839744,0.0,0.0,May,2.0,2.0,3,1.0,Returning_Visitor,0.0,False,1
4975,0.0,0.0,3.0,36.0,23.0,660.4047619,0.016,0.025,30.3236,0.6,May,1.0,1.0,1,4.0,Returning_Visitor,0.0,True,1
4976,0.0,0.0,0.0,0.0,25.0,375.6619048,0.004,0.041777778,0.0,0.0,May,2.0,5.0,1,2.0,Returning_Visitor,0.0,False,1
4977,1.0,14.0,1.0,38.0,46.0,1060.451515,0.0044444440000000005,0.01558385,0.0,0.0,May,2.0,2.0,1,2.0,Returning_Visitor,1.0,False,1
4978,0.0,0.0,0.0,0.0,3.0,17.0,0.1,0.166666667,0.0,0.6,May,1.0,1.0,3,6.0,Returning_Visitor,0.0,False,1
4979,0.0,0.0,0.0,0.0,7.0,180.0,0.0,0.00952381,0.0,0.0,May,2.0,2.0,6,1.0,Returning_Visitor,0.0,False,1
4980,0.0,0.0,0.0,0.0,9.0,113.0,0.066666667,0.088888889,0.0,0.8,May,2.0,2.0,3,6.0,Returning_Visitor,0.0,False,1
4981,5.0,81.66666667,0.0,0.0,43.0,875.0,0.0,0.009761905,0.0,0.0,May,2.0,2.0,5,4.0,Returning_Visitor,0.0,False,1
4982,0.0,0.0,0.0,0.0,15.0,1269.5,0.014285714,0.061904762,0.0,0.6,May,2.0,4.0,9,3.0,Returning_Visitor,0.0,False,1
4983,0.0,0.0,0.0,0.0,20.0,2280.833333,0.01,0.038333333,0.0,0.0,May,1.0,1.0,1,4.0,Returning_Visitor,0.0,False,1
4984,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.1,0.0,0.0,May,3.0,2.0,3,2.0,Returning_Visitor,0.0,False,1
4985,3.0,47.0,0.0,0.0,66.0,2582.69697,0.003030303,0.012121212,11.96954545,0.0,May,2.0,2.0,1,2.0,Returning_Visitor,0.0,False,1
4986,1.0,55.0,2.0,18.0,9.0,548.0,0.0,0.04,17.2704,0.0,May,2.0,4.0,3,4.0,Returning_Visitor,0.0,True,1
4987,3.0,470.0,0.0,0.0,21.0,2046.5,0.016,0.032,21.5952,0.0,May,2.0,6.0,1,3.0,Returning_Visitor,0.0,False,1
4988,0.0,0.0,0.0,0.0,14.0,2530.5,0.014285714,0.052380952,0.0,0.6,May,2.0,2.0,9,3.0,Returning_Visitor,0.0,False,1
4989,0.0,0.0,0.0,0.0,3.0,31.0,0.066666667,0.133333333,0.0,0.0,May,2.0,2.0,4,3.0,Returning_Visitor,0.0,False,1
4990,5.0,73.5,1.0,55.0,41.0,1705.0416670000004,0.004545455,0.023982684,7.25975,0.0,May,2.0,4.0,2,2.0,Returning_Visitor,0.0,False,1
4991,0.0,0.0,0.0,0.0,3.0,71.0,0.1,0.1,0.0,0.0,May,3.0,2.0,6,13.0,Returning_Visitor,0.0,False,1
4992,3.0,120.25,5.0,869.0,42.0,2066.927778,0.017391304,0.048188406,17.70684845,0.0,May,2.0,2.0,4,4.0,Returning_Visitor,0.0,False,1
4993,3.0,156.8,4.0,262.75,12.0,350.4253968000001,0.002614379,0.041356389,0.0,0.4,May,3.0,2.0,1,4.0,Returning_Visitor,0.0,False,1
4994,4.0,417.0,0.0,0.0,3.0,344.5,0.0,0.04,0.0,0.0,May,2.0,2.0,1,3.0,New_Visitor,0.0,False,0
4995,1.0,7.0,0.0,0.0,9.0,160.5,0.0,0.025,0.0,0.0,May,2.0,2.0,2,3.0,Returning_Visitor,0.0,False,1
4996,0.0,0.0,0.0,0.0,30.0,586.5333333,0.0,0.003448276,30.87724138,0.2,May,2.0,2.0,2,2.0,New_Visitor,0.0,True,0
4997,2.0,11.0,1.0,0.0,35.0,1557.166667,0.005555556,0.024074074,0.0,0.0,May,2.0,4.0,3,3.0,Returning_Visitor,0.0,False,1
4998,3.0,285.8,1.0,23.5,56.0,2915.166667,0.0,0.003448276,80.118,0.0,May,2.0,4.0,3,3.0,New_Visitor,0.0,True,0
4999,3.0,0.0,0.0,0.0,4.0,100.1666667,0.0,0.05,0.0,0.0,May,1.0,8.0,1,11.0,Returning_Visitor,0.0,False,1
5000,0.0,0.0,0.0,0.0,6.0,77.0,0.0,0.016666667,0.0,0.6,May,2.0,2.0,2,4.0,Returning_Visitor,0.0,False,1
5001,1.0,7.0,0.0,0.0,15.0,421.5,0.0,0.033333333,0.0,0.6,May,3.0,2.0,1,3.0,Returning_Visitor,0.0,False,1
5002,0.0,0.0,0.0,0.0,70.0,1453.9,0.010144928,0.020772947,0.0,0.4,May,2.0,6.0,7,3.0,Returning_Visitor,0.0,False,1
5003,1.0,28.0,0.0,0.0,12.0,408.5,0.0,0.018181818,0.0,0.0,May,1.0,8.0,3,3.0,Returning_Visitor,1.0,False,1
5004,2.0,1172.0,0.0,0.0,24.0,1244.066667,0.008,0.028,0.0,0.0,May,1.0,8.0,2,6.0,Returning_Visitor,0.0,False,1
5005,5.0,200.5,0.0,0.0,49.0,837.4166667000002,0.0,0.008333333,28.16275,0.0,May,2.0,2.0,1,3.0,New_Visitor,0.0,True,0
5006,5.0,237.25,0.0,0.0,12.0,454.2261905,0.011764706000000002,0.042647059,0.0,0.0,May,1.0,1.0,8,3.0,Returning_Visitor,1.0,False,1
5007,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,3.0,2.0,3,2.0,Returning_Visitor,1.0,False,1
5008,7.0,221.0,0.0,0.0,27.0,1753.5833329999996,0.0,0.013131313,0.0,0.2,May,1.0,1.0,1,3.0,Returning_Visitor,0.0,False,1
5009,13.0,611.0470588,7.0,393.325,34.0,1352.816503,0.009406495,0.033988025,5.816167973,0.0,May,2.0,2.0,6,2.0,Returning_Visitor,0.0,False,1
5010,0.0,0.0,0.0,0.0,6.0,332.0,0.0,0.033333333,0.0,0.0,May,2.0,5.0,4,11.0,Returning_Visitor,0.0,False,1
5011,0.0,0.0,0.0,0.0,26.0,1380.833333,0.0,0.018055556,0.0,0.0,May,2.0,6.0,4,13.0,Returning_Visitor,0.0,False,1
5012,0.0,0.0,0.0,0.0,23.0,684.5,0.02173913,0.044927536,0.0,0.8,May,2.0,2.0,2,6.0,Returning_Visitor,0.0,False,1
5013,0.0,0.0,3.0,103.1666667,21.0,1586.333333,0.016666667,0.033333333,0.0,0.0,May,2.0,2.0,1,2.0,Returning_Visitor,0.0,False,1
5014,0.0,0.0,0.0,0.0,15.0,575.6666667000002,0.043333333,0.044444444000000013,0.0,0.0,May,2.0,2.0,2,2.0,Returning_Visitor,0.0,False,1
5015,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,2.0,2.0,2,13.0,Returning_Visitor,0.0,False,1
5016,1.0,4.0,0.0,0.0,14.0,1319.833333,0.0,0.012222222,0.0,0.0,May,2.0,2.0,1,5.0,Returning_Visitor,0.0,False,1
5017,0.0,0.0,0.0,0.0,21.0,979.0166667,0.0,0.021,0.0,0.0,May,2.0,2.0,1,4.0,Returning_Visitor,0.0,False,1
5018,1.0,17.0,4.0,32.0,11.0,948.0,0.013333333,0.016666667,25.484,0.6,May,2.0,2.0,1,6.0,Returning_Visitor,0.0,True,1
5019,8.0,224.0,0.0,0.0,16.0,315.25,0.0,0.011111111000000002,0.0,0.0,May,3.0,2.0,1,5.0,New_Visitor,0.0,False,0
5020,1.0,3.0,0.0,0.0,11.0,549.3333332999998,0.0,0.005,0.0,0.0,May,4.0,2.0,1,3.0,Returning_Visitor,0.0,False,1
5021,0.0,0.0,0.0,0.0,7.0,304.3333333,0.0,0.033333333,0.0,0.0,May,1.0,1.0,1,2.0,New_Visitor,1.0,False,0
5022,1.0,14.0,1.0,19.0,49.0,1527.583333,0.007843137,0.017647059,8.926823529,0.0,May,2.0,2.0,9,3.0,Returning_Visitor,0.0,True,1
5023,0.0,0.0,0.0,0.0,8.0,856.4166667000003,0.0,0.028571429,44.56114286,0.6,May,2.0,4.0,9,5.0,Returning_Visitor,0.0,True,1
5024,0.0,0.0,2.0,24.0,15.0,1075.5,0.0,0.013333333,0.0,0.0,May,99.0,2.0,4,2.0,Returning_Visitor,1.0,False,1
5025,0.0,0.0,0.0,0.0,9.0,368.5,0.0,0.008333333,0.0,0.0,May,2.0,2.0,4,1.0,Returning_Visitor,0.0,False,1
5026,0.0,0.0,0.0,0.0,3.0,12.0,0.066666667,0.133333333,0.0,0.0,May,2.0,4.0,3,6.0,Returning_Visitor,0.0,False,1
5027,10.0,586.6480186000001,3.0,263.6666667,41.0,1919.24523,0.014875647,0.03167916,3.4853525210000003,0.0,May,1.0,1.0,8,6.0,Returning_Visitor,1.0,False,1
5028,3.0,14.0,0.0,0.0,154.0,4712.769322,0.001282051,0.014267214,3.890350183,0.0,May,2.0,5.0,8,3.0,Returning_Visitor,0.0,False,1
5029,0.0,0.0,0.0,0.0,11.0,482.6666667,0.0,0.02,22.738000000000003,0.0,May,1.0,1.0,6,2.0,New_Visitor,0.0,True,0
5030,10.0,363.3333333,0.0,0.0,59.0,2012.900794,0.0015384620000000002,0.011431235,54.65714872,0.0,May,1.0,5.0,1,4.0,New_Visitor,0.0,False,0
5031,10.0,154.79166669999995,2.0,7.0,49.0,1714.8686510000002,0.013711002,0.055127258,1.456951523,1.0,May,1.0,1.0,1,2.0,Returning_Visitor,1.0,False,1
5032,0.0,0.0,0.0,0.0,16.0,650.8333332999998,0.0,0.019047619,13.99,0.0,May,2.0,2.0,7,2.0,Returning_Visitor,0.0,True,1
5033,0.0,0.0,0.0,0.0,26.0,781.5,0.007692308,0.030769231,0.0,0.2,May,2.0,2.0,2,3.0,Returning_Visitor,0.0,False,1
5034,1.0,17.5,0.0,0.0,17.0,665.9848485,0.0,0.002352941,51.60705882,0.0,May,2.0,2.0,4,2.0,New_Visitor,0.0,True,0
5035,0.0,0.0,2.0,71.0,16.0,244.0,0.0,0.023529412000000003,0.0,0.0,May,2.0,2.0,1,4.0,Returning_Visitor,0.0,False,1
5036,0.0,0.0,0.0,71.0,16.0,255.3222222,0.025,0.038888889,0.0,0.6,May,2.0,2.0,8,1.0,Returning_Visitor,0.0,False,1
5037,0.0,0.0,0.0,0.0,70.0,2083.3,0.000980392,0.005252101,0.0,0.0,May,2.0,2.0,7,2.0,Returning_Visitor,0.0,False,1
5038,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,3.0,2.0,3,3.0,Returning_Visitor,0.0,False,1
5039,9.0,183.7083333,1.0,17.0,80.0,1143.371078,0.002463054,0.019057903,12.45099015,0.0,May,1.0,1.0,3,3.0,Returning_Visitor,1.0,False,1
5040,1.0,33.0,1.0,27.0,18.0,630.8719120000002,0.0,0.000292398,0.0,0.0,May,1.0,1.0,3,3.0,New_Visitor,0.0,False,0
5041,0.0,0.0,2.0,62.33333333,34.0,1122.272727,0.047222222,0.071018519,0.0,0.8,May,2.0,2.0,4,6.0,Returning_Visitor,0.0,False,1
5042,3.0,112.0,0.0,0.0,4.0,111.6666667,0.0,0.028571429,0.0,0.0,May,3.0,2.0,4,5.0,Returning_Visitor,0.0,False,1
5043,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,2.0,2.0,1,3.0,Returning_Visitor,0.0,False,1
5044,1.0,76.0,0.0,0.0,37.0,821.3333332999998,0.0,0.014285714,0.0,0.0,May,2.0,2.0,4,4.0,Returning_Visitor,0.0,False,1
5045,18.0,255.7166667,0.0,0.0,184.0,7706.546429000001,0.002083333,0.013793271,6.738395238,0.0,May,2.0,2.0,9,6.0,Returning_Visitor,0.0,False,1
5046,0.0,0.0,0.0,0.0,5.0,626.0,0.0,0.04,0.0,0.0,May,1.0,1.0,1,4.0,Returning_Visitor,0.0,False,1
5047,3.0,83.0,0.0,0.0,5.0,47.0,0.0,0.028571429,0.0,0.0,May,2.0,2.0,4,1.0,Returning_Visitor,0.0,False,1
5048,0.0,0.0,0.0,0.0,17.0,857.0,0.023529412000000003,0.07647058799999999,0.0,0.0,May,4.0,2.0,4,2.0,Returning_Visitor,0.0,False,1
5049,0.0,0.0,0.0,0.0,3.0,44.0,0.066666667,0.1,0.0,0.0,May,3.0,2.0,1,99.0,Returning_Visitor,0.0,False,1
5050,1.0,51.0,0.0,0.0,66.0,1859.5,0.005128205,0.00974359,0.0,0.4,May,2.0,2.0,2,2.0,Returning_Visitor,0.0,False,1
5051,12.0,194.0362319,3.0,61.5,36.0,625.308112,0.011627907,0.032461962000000004,0.0,0.0,May,3.0,2.0,1,1.0,Returning_Visitor,0.0,False,1
5052,0.0,0.0,0.0,0.0,73.0,1209.761905,0.002816901,0.007668232,0.0,0.0,May,2.0,4.0,3,1.0,Returning_Visitor,1.0,False,1
5053,0.0,0.0,0.0,0.0,19.0,801.5833332999998,0.010526316,0.035087719,0.0,1.0,May,1.0,1.0,1,2.0,Returning_Visitor,1.0,False,1
5054,0.0,0.0,0.0,0.0,27.0,1115.75,0.015384615,0.034615385,0.0,0.0,May,2.0,2.0,1,13.0,Returning_Visitor,0.0,False,1
5055,1.0,57.0,3.0,144.0,15.0,280.0833333,0.010526316,0.021052632,0.0,0.0,May,3.0,2.0,6,4.0,Returning_Visitor,1.0,False,1
5056,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,3.0,2.0,6,3.0,Returning_Visitor,0.0,False,1
5057,0.0,0.0,0.0,0.0,9.0,260.3,0.0,0.005555556,16.32244444,0.0,May,3.0,2.0,6,11.0,Returning_Visitor,0.0,True,1
5058,2.0,11.5,0.0,0.0,12.0,1562.0,0.023,0.042941176,33.1128,0.8,May,2.0,2.0,1,1.0,Returning_Visitor,0.0,False,1
5059,1.0,9.0,1.0,82.0,93.0,3148.173939,0.021875,0.039475088,3.323971324,0.4,May,3.0,2.0,8,13.0,Returning_Visitor,0.0,False,1
5060,0.0,0.0,0.0,0.0,21.0,464.58333330000005,0.0,0.0125,0.0,0.0,May,2.0,2.0,3,2.0,Returning_Visitor,0.0,False,1
5061,0.0,0.0,0.0,0.0,14.0,310.0,0.028571429,0.06428571400000001,0.0,0.2,May,2.0,4.0,1,3.0,Returning_Visitor,0.0,False,1
5062,0.0,0.0,0.0,0.0,12.0,1287.0,0.0,0.016666667,0.0,0.4,May,4.0,2.0,2,13.0,Returning_Visitor,0.0,False,1
5063,0.0,0.0,0.0,0.0,15.0,153.0,0.0,0.04,0.0,0.6,May,2.0,10.0,1,3.0,Returning_Visitor,0.0,False,1
5064,0.0,0.0,0.0,0.0,41.0,881.1666667000003,0.009756098,0.021138211,0.0,0.6,May,2.0,5.0,1,3.0,Returning_Visitor,0.0,False,1
5065,0.0,0.0,0.0,0.0,2.0,247.0,0.0,0.1,0.0,0.0,May,2.0,5.0,1,1.0,Returning_Visitor,0.0,False,1
5066,2.0,15.0,0.0,0.0,26.0,601.7681818,0.0,0.007407406999999999,0.0,0.8,May,2.0,4.0,1,2.0,New_Visitor,0.0,False,0
5067,8.0,201.3333333,2.0,5.0,116.0,3364.191667,0.014957265,0.024863655,0.0,0.4,May,3.0,2.0,3,4.0,Returning_Visitor,0.0,False,1
5068,0.0,0.0,0.0,0.0,13.0,490.08333330000005,0.0,0.003636364,11.988,1.0,May,1.0,8.0,1,11.0,New_Visitor,1.0,True,0
5069,0.0,0.0,0.0,0.0,5.0,87.0,0.04,0.06,0.0,0.6,May,2.0,2.0,3,6.0,Returning_Visitor,0.0,False,1
5070,0.0,0.0,0.0,0.0,6.0,954.5,0.0,0.066666667,0.0,0.4,May,2.0,2.0,3,4.0,Returning_Visitor,0.0,False,1
5071,3.0,26.0,0.0,0.0,2.0,22.0,0.0,0.02,0.0,0.8,May,2.0,2.0,1,4.0,Returning_Visitor,0.0,False,1
5072,7.0,134.75,0.0,0.0,43.0,3283.722222,0.009302326,0.019379845,24.90144186,0.2,May,1.0,2.0,1,4.0,Returning_Visitor,0.0,False,1
5073,2.0,16.0,0.0,0.0,29.0,1412.5,0.007142857,0.046428571,0.0,0.0,May,2.0,2.0,6,13.0,Returning_Visitor,0.0,False,1
5074,0.0,0.0,0.0,0.0,9.0,113.0,0.022222222000000003,0.055555556,0.0,0.4,May,2.0,2.0,1,3.0,Returning_Visitor,0.0,False,1
5075,4.0,116.0,1.0,8.0,59.0,1828.774603,0.003874092,0.023361582,26.93792373,0.0,May,2.0,2.0,7,6.0,Returning_Visitor,0.0,False,1
5076,3.0,42.0,0.0,0.0,24.0,1381.733333,0.031481481,0.018777882,0.0,0.0,May,3.0,2.0,4,3.0,Returning_Visitor,0.0,False,1
5077,0.0,0.0,0.0,0.0,9.0,890.0,0.044444444000000013,0.066666667,0.0,0.4,May,2.0,2.0,6,99.0,Returning_Visitor,0.0,False,1
5078,0.0,0.0,0.0,0.0,39.0,1183.5,0.012820513,0.033333333,0.0,0.0,May,2.0,2.0,7,1.0,Returning_Visitor,0.0,False,1
5079,2.0,29.0,1.0,113.0,14.0,536.0357143,0.0,0.003571429,0.0,0.0,May,2.0,2.0,3,2.0,Returning_Visitor,0.0,False,1
5080,2.0,12.0,0.0,0.0,45.0,547.5,0.033469388,0.054460641,13.18408163,0.8,May,2.0,10.0,3,2.0,Returning_Visitor,0.0,False,1
5081,0.0,0.0,0.0,0.0,88.0,1917.683333,0.003409091,0.016287878999999998,0.0,0.2,May,2.0,2.0,3,1.0,Returning_Visitor,0.0,False,1
5082,1.0,0.0,1.0,37.4,23.0,1146.5,0.015384615,0.023076923,72.52076923,0.0,May,2.0,4.0,1,4.0,Returning_Visitor,1.0,True,1
5083,1.0,43.0,0.0,0.0,36.0,2362.5,0.0,0.016190476000000002,0.0,0.6,May,2.0,5.0,1,4.0,Returning_Visitor,0.0,False,1
5084,0.0,0.0,0.0,0.0,10.0,393.0,0.02,0.06,0.0,0.0,May,2.0,2.0,7,3.0,Returning_Visitor,0.0,False,1
5085,3.0,108.0,0.0,0.0,26.0,730.5333333,0.011538462,0.014102564,0.0,0.0,May,1.0,1.0,1,11.0,Returning_Visitor,0.0,False,1
5086,0.0,0.0,0.0,0.0,6.0,1563.0,0.0,0.011111111000000002,0.0,0.0,May,2.0,2.0,1,4.0,Returning_Visitor,0.0,False,1
5087,0.0,0.0,1.0,24.0,9.0,717.0,0.02,0.03,0.0,0.0,May,3.0,2.0,5,13.0,Returning_Visitor,0.0,False,1
5088,3.0,57.0,1.0,163.0,36.0,2928.777778,0.002631579,0.021052632,0.0,0.0,May,2.0,10.0,2,5.0,Returning_Visitor,1.0,False,1
5089,6.0,110.0,0.0,163.0,36.0,884.3333332999997,0.0,0.016231884,17.94797101,0.0,May,1.0,2.0,5,2.0,Returning_Visitor,0.0,False,1
5090,12.0,310.6333333,0.0,0.0,28.0,606.4166667000002,0.027619048,0.03614966,0.0,0.0,May,3.0,2.0,2,1.0,Returning_Visitor,1.0,False,1
5091,12.0,699.0,0.0,0.0,9.0,261.7,0.0,0.020512821,0.0,0.0,May,3.0,2.0,3,11.0,New_Visitor,0.0,False,0
5092,0.0,0.0,0.0,0.0,16.0,431.5,0.05625,0.092083333,0.0,0.2,May,3.0,2.0,1,13.0,Returning_Visitor,0.0,False,1
5093,0.0,0.0,0.0,0.0,14.0,184.8333333,0.0,0.035714286,0.0,0.4,May,2.0,2.0,1,2.0,Returning_Visitor,0.0,False,1
5094,0.0,85.5,0.0,0.0,41.0,1135.860714,0.0,0.025876068,11.87691429,1.0,May,2.0,2.0,1,2.0,Returning_Visitor,1.0,False,1
5095,0.0,85.5,0.0,0.0,1.0,1135.860714,0.2,0.2,0.0,0.0,May,1.0,1.0,1,20.0,Returning_Visitor,0.0,False,1
5096,0.0,85.5,0.0,0.0,1.0,1135.860714,0.2,0.2,0.0,0.0,May,2.0,4.0,4,3.0,Returning_Visitor,0.0,False,1
5097,0.0,0.0,0.0,0.0,2.0,69.0,0.0,0.05,0.0,0.0,May,3.0,2.0,3,3.0,Returning_Visitor,0.0,False,1
5098,0.0,0.0,0.0,0.0,24.0,272.0,0.056,0.090666667,0.0,0.8,May,3.0,2.0,3,4.0,Returning_Visitor,0.0,False,1
5099,2.0,248.0,1.0,0.0,44.0,815.475,0.0,0.023550725,0.0,0.0,May,2.0,2.0,1,3.0,Returning_Visitor,0.0,False,1
5100,3.0,53.0,2.0,7.0,24.0,678.0,0.0,0.014814815,20.13555556,0.0,May,2.0,5.0,3,2.0,Returning_Visitor,0.0,True,1
5101,0.0,0.0,0.0,0.0,3.0,38.0,0.066666667,0.066666667,0.0,0.8,May,2.0,2.0,4,4.0,Returning_Visitor,0.0,False,1
5102,9.0,363.875,0.0,0.0,29.0,2351.05,0.005555556,0.015762787,0.0,0.0,May,2.0,4.0,1,1.0,Returning_Visitor,0.0,False,1
5103,0.0,0.0,0.0,0.0,44.0,2588.5,0.019047619,0.041201814,0.0,0.8,May,3.0,2.0,1,4.0,Returning_Visitor,0.0,False,1
5104,0.0,0.0,0.0,0.0,15.0,463.33333330000005,0.035714286,0.046428571,0.0,0.0,May,2.0,5.0,1,1.0,Returning_Visitor,0.0,False,1
5105,1.0,115.0,0.0,0.0,19.0,1383.191667,0.01,0.019166667,0.0,0.0,May,1.0,1.0,1,3.0,Returning_Visitor,0.0,False,1
5106,0.0,0.0,0.0,0.0,6.0,106.5,0.0,0.033333333,0.0,0.0,May,1.0,1.0,1,3.0,Returning_Visitor,0.0,False,1
5107,0.0,0.0,0.0,0.0,1.0,106.5,0.2,0.2,0.0,0.0,May,2.0,10.0,5,1.0,Returning_Visitor,0.0,False,1
5108,1.0,11.0,0.0,0.0,7.0,950.0,0.01875,0.020833333,0.0,0.0,May,3.0,2.0,2,3.0,Returning_Visitor,0.0,False,1
